brand,RAM_GB,HDD_GB,GHz,price,brand_cat
MSI,4,500,3.2,65900,4
HP,4,2000,2.5,58900,3
MSI,16,2000,2.5,70900,4
hp,4,1000,2.5,45900,12
asus,4,1000,3.0,59900,7
HP,8,2000,2.5,63900,3
hp,8,2000,2.5,65900,12
Samsung,4,2000,1.8,39900,0
Dell,16,2000,3.2,101900,8
Lenovo,16,1000,3.2,67900,1
HP,4,2000,3.2,78900,3
MSI,8,500,2.3,38900,4
Samsung,8,2000,3.0,75900,0
DELL,4,500,2.3,55900,5
DELL,8,1000,3.2,96900,5
Asus,16,1000,3.0,72900,10
Dell,8,500,3.2,96900,8
Dell,8,1000,3.2,89900,8
hp,16,500,2.5,63900,12
hp,4,500,3.0,53900,12
HP,16,1000,1.8,52900,3
Microsoft,16,2000,3.2,84900,11
DELL,16,500,3.0,88900,5
Microsoft,8,500,1.8,39900,11
Lenovo,4,2000,3.2,63900,1
Dell,16,1000,3.0,85900,8
Acer,4,1000,2.3,44900,2
Asus,4,2000,3.0,70900,10
Samsung,16,1000,1.8,47900,0
Toshiba,4,1000,1.8,43900,6
Acer,4,1000,1.8,40900,2
Dell,16,2000,1.8,70900,8
Acer,4,2000,1.8,43900,2
Apple,8,500,3.0,126900,9
Samsung,16,500,1.8,45900,0
HP,4,1000,1.8,32900,3
Dell,8,500,3.2,92900,8
Lenovo,4,2000,3.2,61900,1
MSI,8,1000,3.2,73900,4
HP,8,2000,2.3,59900,3
hp,16,2000,3.0,76900,12
Microsoft,8,1000,1.8,41900,11
Microsoft,4,500,2.3,39900,11
DELL,4,2000,1.8,57900,5
Samsung,4,1000,3.0,58900,0
unknown,16,500,3.0,70900,13
HP,8,2000,2.5,57900,3
HP,16,1000,3.2,79900,3
HP,8,1000,2.3,50900,3
Dell,8,500,3.0,78900,8
Toshiba,4,500,2.5,55900,6
DELL,4,1000,3.2,88900,5
Lenovo,16,500,2.3,35900,1
DELL,16,2000,3.0,94900,5
Acer,16,500,2.3,57900,2
asus,4,2000,3.2,79900,7
Apple,16,500,1.8,114900,9
Apple,8,2000,2.3,120900,9
Asus,4,1000,3.0,63900,10
Toshiba,16,1000,2.3,50900,6
Toshiba,8,2000,3.0,65900,6
Acer,8,500,2.3,52900,2
Dell,16,1000,3.2,99900,8
DELL,4,500,3.0,69900,5
Asus,8,500,3.0,66900,10
asus,16,1000,3.0,75900,7
HP,8,1000,1.8,41900,3
Lenovo,4,500,3.0,41900,1
MSI,16,500,2.5,65900,4
hp,8,1000,2.5,61900,12
Lenovo,4,2000,2.3,36900,1
Asus,16,500,2.5,61900,10
Microsoft,8,2000,2.3,57900,11
Lenovo,4,2000,2.5,39900,1
HP,8,1000,3.0,63900,3
hp,8,500,2.5,55900,12
MSI,8,2000,3.0,76900,4
Dell,8,500,3.2,92900,8
Apple,4,2000,3.2,143900,9
Lenovo,16,1000,3.0,63900,1
Lenovo,16,2000,3.2,70900,1
Microsoft,4,2000,1.8,40900,11
Apple,8,500,3.2,144900,9
DELL,4,1000,2.5,71900,5
HP,4,1000,2.3,39900,3
asus,4,2000,2.5,55900,7
Asus,16,500,1.8,44900,10
HP,16,2000,2.5,72900,3
asus,16,2000,3.0,74900,7
Microsoft,16,500,2.3,49900,11
Acer,8,2000,1.8,47900,2
hp,8,2000,1.8,50900,12
Apple,8,1000,3.0,135900,9
asus,4,2000,2.5,54900,7
Apple,4,500,3.0,120900,9
asus,16,1000,2.3,54900,7
Acer,16,500,2.3,47900,2
Dell,8,1000,3.0,84900,8
Dell,4,2000,2.3,63900,8
asus,16,2000,3.2,89900,7
Dell,16,2000,1.8,72900,8
Asus,8,500,3.2,76900,10
Asus,16,500,3.0,84900,10
Samsung,4,1000,2.3,50900,0
HP,8,1000,3.0,67900,3
hp,8,1000,3.2,76900,12
MSI,16,1000,1.8,46900,4
Toshiba,8,500,3.2,76900,6
asus,4,1000,3.0,57900,7
Toshiba,8,500,2.3,47900,6
asus,16,2000,1.8,46900,7
Samsung,4,1000,1.8,44900,0
Lenovo,4,2000,2.3,29900,1
Asus,4,2000,2.5,55900,10
Microsoft,8,1000,1.8,45900,11
Asus,16,2000,3.0,72900,10
hp,16,2000,2.5,66900,12
Lenovo,4,500,2.5,30900,1
hp,16,500,3.2,79900,12
Samsung,4,2000,3.2,74900,0
MSI,8,1000,2.5,56900,4
HP,4,1000,2.3,41900,3
Microsoft,4,2000,2.5,51900,11
Microsoft,4,1000,3.0,59900,11
Toshiba,4,500,2.3,44900,6
DELL,16,500,3.0,91900,5
asus,16,2000,3.0,81900,7
asus,4,1000,2.3,44900,7
asus,4,2000,2.5,55900,7
Microsoft,8,1000,3.0,68900,11
Asus,4,1000,1.8,41900,10
DELL,16,2000,3.0,91900,5
Apple,4,500,3.2,131900,9
hp,4,2000,2.5,57900,12
HP,4,1000,1.8,37900,3
HP,4,500,2.5,47900,3
Dell,16,2000,2.3,74900,8
Dell,8,500,2.5,76900,8
Apple,8,1000,3.2,136900,9
asus,8,2000,2.3,55900,7
hp,16,500,2.3,52900,12
Asus,16,2000,2.5,62900,10
Acer,16,2000,1.8,53900,2
Microsoft,8,2000,3.0,68900,11
Dell,8,2000,3.0,85900,8
hp,8,2000,2.5,65900,12
MSI,4,1000,1.8,29900,4
asus,8,2000,3.2,91900,7
Microsoft,8,1000,1.8,44900,11
HP,4,500,1.8,36900,3
Apple,4,1000,1.8,97900,9
DELL,8,2000,3.0,86900,5
hp,8,500,2.3,49900,12
Asus,16,1000,2.5,67900,10
MSI,4,2000,3.2,83900,4
Samsung,8,2000,3.0,75900,0
Acer,16,1000,3.0,86900,2
Samsung,8,1000,3.0,68900,0
HP,16,1000,3.2,81900,3
Toshiba,8,500,2.3,47900,6
Dell,8,1000,2.3,69900,8
Lenovo,4,500,3.0,45900,1
Acer,8,500,2.3,50900,2
Acer,16,500,3.0,73900,2
Dell,16,500,1.8,58900,8
Asus,4,1000,3.0,65900,10
Dell,8,1000,3.2,92900,8
Samsung,16,1000,3.2,87900,0
Microsoft,8,2000,3.0,71900,11
Dell,16,2000,2.3,77900,8
DELL,16,500,3.2,94900,5
Lenovo,8,500,2.5,36900,1
Toshiba,16,2000,2.3,67900,6
Dell,8,1000,2.5,70900,8
Asus,16,2000,3.0,83900,10
hp,4,1000,3.2,71900,12
Microsoft,8,500,1.8,39900,11
Microsoft,8,1000,2.5,61900,11
Asus,16,500,2.5,58900,10
DELL,4,500,3.2,82900,5
Acer,8,1000,3.2,82900,2
DELL,16,1000,1.8,58900,5
DELL,4,1000,2.3,55900,5
Toshiba,4,500,3.2,65900,6
Toshiba,4,1000,2.3,44900,6
Toshiba,4,1000,1.8,36900,6
Microsoft,4,2000,2.3,50900,11
Microsoft,4,500,2.3,44900,11
unknown,8,500,3.0,124900,13
Microsoft,16,1000,3.2,79900,11
Acer,4,1000,3.2,72900,2
Microsoft,16,1000,1.8,54900,11
hp,8,2000,3.0,69900,12
Samsung,16,1000,2.3,56900,0
Samsung,8,500,2.5,55900,0
Acer,16,2000,1.8,47900,2
Microsoft,8,2000,1.8,49900,11
Acer,8,500,1.8,41900,2
asus,8,1000,3.2,81900,7
Acer,8,500,2.3,47900,2
Lenovo,16,1000,2.5,47900,1
asus,8,500,3.0,71900,7
Lenovo,16,2000,3.0,65900,1
hp,8,1000,1.8,44900,12
HP,8,1000,3.0,76900,3
hp,4,2000,3.2,76900,12
MSI,16,2000,3.0,80900,4
asus,16,2000,3.0,74900,7
Asus,8,1000,2.5,58900,10
Asus,16,500,2.3,56900,10
Acer,16,2000,2.3,59900,2
asus,4,1000,2.5,46900,7
Toshiba,16,1000,2.3,62900,6
hp,8,2000,3.2,82900,12
DELL,8,500,2.5,73900,5
Samsung,4,500,1.8,38900,0
Toshiba,16,500,1.8,43900,6
DELL,16,1000,3.2,101900,5
Asus,8,2000,2.5,65900,10
asus,4,1000,2.5,56900,7
DELL,8,2000,3.2,99900,5
Asus,8,2000,3.2,84900,10
Lenovo,16,1000,1.8,32900,1
HP,4,500,1.8,38900,3
DELL,4,1000,3.2,89900,5
asus,16,2000,2.3,55900,7
Dell,8,2000,2.3,79900,8
Dell,8,2000,2.3,70900,8
Samsung,16,2000,3.0,77900,0
hp,4,1000,3.0,68900,12
Acer,16,2000,3.0,85900,2
Samsung,4,500,1.8,31900,0
Apple,4,1000,2.3,111900,9
Microsoft,8,1000,1.8,50900,11
DELL,8,1000,2.3,71900,5
Dell,4,2000,3.0,85900,8
Dell,16,2000,2.3,82900,8
MSI,4,2000,2.3,43900,4
Acer,8,2000,2.5,61900,2
DELL,16,2000,2.5,88900,5
DELL,16,1000,3.2,102900,5
Asus,8,500,2.5,57900,10
DELL,16,1000,2.3,69900,5
hp,8,1000,2.5,56900,12
Toshiba,8,500,1.8,42900,6
Lenovo,4,2000,2.5,41900,1
MSI,16,2000,3.0,79900,4
Lenovo,8,1000,2.5,39900,1
Dell,16,2000,1.8,73900,8
Apple,16,2000,1.8,120900,9
MSI,8,2000,2.5,70900,4
Microsoft,16,1000,2.5,61900,11
asus,8,500,3.0,65900,7
HP,4,2000,3.2,82900,3
Toshiba,16,500,3.2,76900,6
Asus,4,500,2.3,39900,10
Asus,16,1000,3.2,81900,10
Dell,8,500,3.2,87900,8
Microsoft,4,1000,3.2,71900,11
MSI,4,2000,3.0,68900,4
asus,8,1000,1.8,44900,7
Acer,16,500,1.8,45900,2
Toshiba,8,1000,2.5,56900,6
Samsung,16,500,3.0,69900,0
HP,4,500,2.5,48900,3
Dell,4,1000,2.3,64900,8
Acer,16,1000,3.0,75900,2
Toshiba,16,2000,3.2,82900,6
asus,16,1000,1.8,44900,7
HP,16,1000,2.5,65900,3
Apple,4,2000,2.5,118900,9
asus,16,1000,2.3,52900,7
Toshiba,8,2000,3.2,76900,6
Microsoft,16,2000,1.8,52900,11
Apple,8,1000,2.3,113900,9
Asus,8,500,2.3,51900,10
Samsung,4,1000,1.8,33900,0
Acer,16,2000,2.5,66900,2
Lenovo,8,500,1.8,30900,1
Microsoft,16,1000,2.5,73900,11
DELL,8,1000,2.3,67900,5
DELL,4,500,1.8,56900,5
Toshiba,4,2000,3.0,59900,6
Acer,8,1000,2.3,47900,2
Acer,4,2000,2.3,43900,2
DELL,8,2000,2.5,78900,5
asus,8,2000,3.0,75900,7
Microsoft,8,1000,1.8,39900,11
Lenovo,8,500,3.0,51900,1
Apple,8,500,3.0,130900,9
Samsung,4,1000,3.2,68900,0
hp,16,500,3.0,76900,12
Asus,4,2000,3.0,57900,10
Acer,4,500,2.3,50900,2
HP,16,500,3.0,74900,3
hp,16,500,1.8,36900,12
Dell,16,1000,3.2,98900,8
Dell,4,1000,2.5,62900,8
Acer,16,1000,3.0,75900,2
HP,16,500,3.2,81900,3
Asus,4,500,1.8,39900,10
Microsoft,4,2000,2.5,61900,11
DELL,8,500,2.5,69900,5
HP,8,2000,3.2,80900,3
DELL,8,1000,3.2,95900,5
Toshiba,16,1000,2.5,61900,6
HP,8,500,3.2,75900,3
Acer,8,1000,3.2,74900,2
HP,4,1000,2.3,41900,3
Dell,8,500,1.8,56900,8
Toshiba,8,500,1.8,37900,6
asus,8,2000,2.3,52900,7
Dell,16,2000,1.8,67900,8
Asus,8,1000,3.0,67900,10
Samsung,8,2000,3.0,75900,0
Dell,4,500,1.8,49900,8
Apple,16,500,3.0,141900,9
Lenovo,8,500,2.3,30900,1
Lenovo,16,2000,2.3,44900,1
Toshiba,16,1000,3.2,80900,6
Asus,8,1000,1.8,42900,10
hp,16,2000,3.2,84900,12
Microsoft,8,1000,2.3,52900,11
HP,8,2000,2.5,65900,3
Apple,8,2000,1.8,112900,9
asus,16,2000,2.5,70900,7
asus,16,500,3.0,75900,7
Samsung,8,2000,1.8,50900,0
Acer,4,500,3.2,72900,2
MSI,8,500,2.3,49900,4
Dell,16,2000,3.2,101900,8
HP,16,1000,1.8,49900,3
hp,16,2000,2.3,64900,12
Microsoft,8,2000,3.0,73900,11
Lenovo,4,500,1.8,18900,1
MSI,4,2000,2.3,48900,4
Microsoft,4,1000,3.2,74900,11
Lenovo,4,2000,2.3,32900,1
Apple,16,500,2.3,119900,9
Samsung,4,1000,3.0,62900,0
asus,16,2000,3.0,82900,7
hp,4,500,3.0,54900,12
Toshiba,8,500,2.3,45900,6
Microsoft,16,500,3.0,72900,11
Samsung,4,500,1.8,35900,0
Asus,8,500,2.5,51900,10
Dell,4,500,3.2,83900,8
MSI,16,2000,2.5,71900,4
Microsoft,8,1000,3.2,83900,11
MSI,16,500,2.3,54900,4
Asus,16,1000,2.3,44900,10
Toshiba,8,500,3.2,73900,6
DELL,4,2000,1.8,53900,5
Lenovo,16,500,3.0,53900,1
HP,8,1000,3.2,78900,3
Dell,16,1000,3.0,91900,8
Microsoft,16,500,3.0,66900,11
hp,4,1000,2.5,54900,12
HP,16,500,2.3,50900,3
Asus,8,500,2.5,50900,10
Samsung,8,2000,2.3,59900,0
Asus,16,1000,3.0,73900,10
Asus,4,500,3.2,68900,10
Apple,8,1000,2.5,124900,9
Lenovo,16,2000,1.8,35900,1
HP,4,500,2.5,53900,3
Dell,8,2000,3.0,98900,8
asus,8,1000,3.0,74900,7
HP,8,1000,2.5,59900,3
Lenovo,8,2000,3.2,74900,1
HP,8,2000,2.3,56900,3
Toshiba,8,1000,3.2,81900,6
Apple,16,1000,2.5,132900,9
MSI,16,2000,3.0,75900,4
Lenovo,4,1000,3.2,63900,1
Microsoft,4,2000,3.0,60900,11
hp,8,2000,2.5,58900,12
Microsoft,8,1000,3.2,71900,11
Asus,4,500,2.3,41900,10
MSI,8,500,2.3,49900,4
Microsoft,4,1000,2.3,48900,11
Samsung,8,1000,3.2,73900,0
MSI,4,1000,2.5,59900,4
hp,8,1000,1.8,47900,12
Apple,16,1000,2.3,124900,9
Lenovo,16,500,2.5,53900,1
Toshiba,8,1000,3.2,70900,6
Asus,4,2000,3.2,84900,10
unknown,16,1000,3.2,81900,13
MSI,4,1000,2.3,48900,4
hp,4,2000,2.3,45900,12
HP,4,2000,3.0,60900,3
Microsoft,16,500,3.2,75900,11
hp,16,2000,1.8,41900,12
MSI,16,2000,3.0,77900,4
DELL,16,1000,2.3,65900,5
unknown,16,500,2.5,60900,13
Asus,4,1000,1.8,36900,10
Lenovo,8,500,2.5,38900,1
asus,4,500,3.0,57900,7
DELL,4,500,2.5,60900,5
asus,8,2000,3.2,88900,7
MSI,8,500,2.3,46900,4
Lenovo,8,1000,2.3,39900,1
MSI,8,500,1.8,40900,4
Dell,8,500,2.3,64900,8
HP,8,2000,2.5,66900,3
DELL,4,500,1.8,48900,5
DELL,16,1000,3.0,95900,5
